250.0,110.19826502924904,30.0,5.0,0.0,0.4784454622717359,0.2,5.0,50.0,90.0,350.0,0.0,12.0,250.0,-125.0
250.0,150.0,30.0,0.0,0.0,0.35,0.2,15.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.7872101636673159,0.0,0.6,0.2,5.0,50.0,10.0,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.6,0.0,5.0,50.0,10.0,350.0,120.0,12.0,250.0,-125.0
250.0,100.0,30.0,5.0,0.0,0.38394677811664607,0.08836528102369738,5.0,50.0,10.0,350.0,120.0,12.0,-743.2045201631261,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,50.0,90.0,350.0,120.0,12.0,-3196.077159026239,0.5
250.0,109.7658044494248,30.0,0.0,0.0,0.35,0.2,15.0,50.0,10.0,350.0,57.258603129269765,12.0,250.0,0.5
250.0,100.0,30.0,1.638920197378558,0.0,0.4336810689712002,0.0,15.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.5034041590687386,0.0,5.0,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,117.18283241696469,30.0,5.0,0.0,0.35,0.0,5.0,50.0,23.37512063905946,350.0,0.0,12.0,-11522.392150908208,0.5
250.0,100.0,30.0,5.0,388.5049079617537,0.5383187588184952,0.2,5.0,110.02016910314134,14.396838900830563,350.0,0.0,5.620157256082818,-20000.0,-125.0
250.0,100.0,30.0,5.0,0.0,0.35,0.2,9.840633545040182,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,4.857513926433401,0.0,0.42802955270609594,0.2,11.707384611191673,61.714893016788295,10.0,350.0,83.6991366941224,12.0,-20000.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,5.0,50.0,10.0,350.0,120.0,12.0,250.0,-125.0
250.0,112.91680766793745,30.0,5.0,0.0,0.4773311200870923,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,8.562433538324385,89.87530786838067,10.0,350.0,0.0,-1.5,250.0,0.5
250.0,150.0,30.0,5.0,0.0,0.35,0.2,14.921702829862182,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.49321103047817805,0.2,5.0,99.90942637534751,10.0,350.0,0.0,12.0,-20000.0,-29.56499698143776
250.0,105.53249061224389,30.0,0.0,0.0,0.35,0.0,5.0,50.0,10.0,350.0,0.0,12.0,-18362.32149861671,0.5
247.67885328484843,100.0,30.0,0.0,0.0,0.35874941881978445,0.2,8.064049501187236,50.0,10.0,350.0,0.0,12.0,250.0,-48.119841100015016
250.0,150.0,30.0,0.0,0.0,0.4292434352352997,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-16379.814702702643,0.5
250.0,150.0,30.0,2.792850938852953,0.0,0.35,0.2,5.0,101.31646896245053,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,45.0,0.0,0.0,0.6,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.9277630349120872,0.0,0.42102319894938645,0.15847512428499894,12.470537988946692,143.025916933732,10.0,350.0,99.24504239704873,5.424057827955388,-15746.414659618466,-125.0
250.0,100.0,30.0,0.0,0.0,0.35,0.0,11.033676791001453,50.0,10.0,350.0,120.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,15.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
165.0,106.44813440937853,30.0,5.0,0.0,0.35,0.2,15.0,58.688888893331814,90.0,350.0,0.0,12.0,-20000.0,-28.043795400052588
250.0,150.0,30.0,0.0,0.0,0.6,0.2,5.0,88.5896020141548,10.0,350.0,9.186705877374575,12.0,-20000.0,0.5
250.0,111.68619497570606,30.0,5.0,0.0,0.6,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.616040231453659,0.0,0.3871525030891094,0.0,12.081845889881928,50.0,61.212280947586535,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.6,0.2,15.0,50.0,10.0,350.0,0.0,12.0,250.0,-125.0
250.0,100.0,30.0,3.182605313873905,0.0,0.35,0.2,10.178623590629819,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,150.0,45.0,0.0,0.0,0.4240644381646795,0.2,5.0,87.52048140091304,10.0,350.0,120.0,12.0,-20000.0,-74.50856822269131
250.0,107.15151529328168,30.0,5.0,0.0,0.5000524597113531,0.17359475447286696,5.0,50.0,10.0,350.0,120.0,12.0,-9406.22600234431,0.5
250.0,100.0,30.0,0.0,0.0,0.43928951519514087,0.0,5.0,84.88677333622887,10.0,350.0,0.0,12.0,250.0,-125.0
250.0,100.0,30.0,5.0,0.0,0.35,0.2,6.751124578230407,50.0,30.652740175508228,350.0,105.95592247611842,12.0,-20000.0,0.5
250.0,122.88512390914437,30.0,5.0,0.0,0.5168868630150171,0.0,10.675220458621046,50.0,10.0,350.0,120.0,2.8974191386005352,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.4443921520783612,0.2,9.832112588436834,50.0,10.0,350.0,76.0267379021359,12.0,-3741.3748430886167,-125.0
250.0,100.0,30.0,0.0,0.0,0.46206782691997705,0.029748090009873766,10.25082278119109,94.59462296759426,10.0,350.0,93.34137406726319,12.0,-10136.579904874861,0.5
250.0,100.0,45.0,5.0,0.0,0.35,0.19989178106663752,5.0,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,105.45573236246722,30.0,3.384220023691993,0.0,0.4321325472601331,0.13652240805395413,11.670662613817422,98.24476644848359,85.57219309236642,350.0,0.0,11.392594822365448,-14513.42558517578,0.5
250.0,150.0,45.0,4.840281881665014,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.11096445920640745,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,12.0,-20000.0,0.5
250.0,100.0,30.0,5.0,0.0,0.35,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,-125.0
250.0,118.93549682734339,30.0,0.0,0.0,0.5901332727224698,0.0,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,0.0,0.0,0.35,0.2,5.0,96.38453853189039,10.0,350.0,115.76725829065076,11.286635844550112,-6107.89672214961,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,10.487573717401729,50.0,10.0,350.0,120.0,-1.5,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,5.0,50.0,10.0,350.0,0.0,12.0,250.0,0.5
250.0,100.0,30.0,5.0,0.0,0.6,0.2,5.0,50.0,10.0,350.0,120.0,12.0,-20000.0,0.5
250.0,100.0,30.0,0.0,0.0,0.4808437909866436,0.2,12.739840965157342,96.28349859650902,66.10314611060284,350.0,120.0,12.0,-20000.0,0.5
